,club_id,name,country_id,foundation_date,value,stadium,squad_size,average_age,national_players,current_transform_record,foriegners
300,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
301,c-41,Hamburger SV,n-40,,37.65m,Volksparkstadion,30,23.6,4,-6000000.0,15
302,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
303,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
304,c-42,Hannover 96,n-40,,23.53m,Heinz-von-Heiden-Arena,28,25.0,1,-300000.0,6
305,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
306,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
307,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
308,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
309,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
310,c-4,1.FC Nuremberg,n-40,,25.75m,Max-Morlock-Stadion,33,25.2,2,2630000.0,7
311,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
312,c-65,SpVgg Greuther Fürth,n-40,,20.80m,Sportpark Ronhof | Thomas Sommer,28,24.0,2,3970000.0,11
313,c-38,Fortuna Düsseldorf,n-40,,27.75m,MERKUR SPIEL-ARENA,29,25.9,2,600000.0,12
314,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
315,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
316,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
317,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
318,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
319,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
320,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
321,c-41,Hamburger SV,n-40,,37.65m,Volksparkstadion,30,23.6,4,-6000000.0,15
322,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
323,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
324,c-42,Hannover 96,n-40,,23.53m,Heinz-von-Heiden-Arena,28,25.0,1,-300000.0,6
325,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
326,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
327,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
328,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
329,c-4,1.FC Nuremberg,n-40,,25.75m,Max-Morlock-Stadion,33,25.2,2,2630000.0,7
330,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
331,c-23,Eintracht Braunschweig,n-40,,17.93m,EINTRACHT-Stadion,29,26.0,0,-600000.0,9
332,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
333,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
334,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
335,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
336,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
337,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
338,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
339,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
340,c-41,Hamburger SV,n-40,,37.65m,Volksparkstadion,30,23.6,4,-6000000.0,15
341,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
342,c-42,Hannover 96,n-40,,23.53m,Heinz-von-Heiden-Arena,28,25.0,1,-300000.0,6
343,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
344,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
345,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
346,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
347,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
348,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
349,c-127,SC Paderborn 07,n-40,,19.23m,Home Deluxe Arena,26,25.7,1,-450000.0,5
350,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
351,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
352,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
353,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
354,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
355,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
356,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
357,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
358,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
359,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
360,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
361,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
362,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
363,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
364,c-41,Hamburger SV,n-40,,37.65m,Volksparkstadion,30,23.6,4,-6000000.0,15
365,c-42,Hannover 96,n-40,,23.53m,Heinz-von-Heiden-Arena,28,25.0,1,-300000.0,6
366,c-4795,FC Ingolstadt 04,n-40,,7.35m,Audi Sportpark,28,24.3,1,1550000.0,8
367,c-105,SV Darmstadt 98,n-40,,25.68m,Merck-Stadion am Böllenfalltor,27,25.6,1,-3050000.0,11
368,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
369,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
370,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
371,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
372,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
373,c-23826,RB Leipzig,n-40,,487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
374,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
375,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
376,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
377,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
378,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
379,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
380,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
381,c-41,Hamburger SV,n-40,,37.65m,Volksparkstadion,30,23.6,4,-6000000.0,15
382,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
383,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
384,c-4795,FC Ingolstadt 04,n-40,,7.35m,Audi Sportpark,28,24.3,1,1550000.0,8
385,c-105,SV Darmstadt 98,n-40,,25.68m,Merck-Stadion am Böllenfalltor,27,25.6,1,-3050000.0,11
386,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
387,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
388,c-23826,RB Leipzig,n-40,,487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
389,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
390,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
391,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
392,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
393,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
394,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
395,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
396,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
397,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
398,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
399,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
400,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
401,c-42,Hannover 96,n-40,,23.53m,Heinz-von-Heiden-Arena,28,25.0,1,-300000.0,6
402,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
403,c-41,Hamburger SV,n-40,,37.65m,Volksparkstadion,30,23.6,4,-6000000.0,15
404,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
405,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
406,c-23826,RB Leipzig,n-40,,487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
407,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
408,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
409,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
410,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
411,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
412,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
413,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
414,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
415,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
416,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
417,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
418,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
419,c-38,Fortuna Düsseldorf,n-40,,27.75m,MERKUR SPIEL-ARENA,29,25.9,2,600000.0,12
420,c-42,Hannover 96,n-40,,23.53m,Heinz-von-Heiden-Arena,28,25.0,1,-300000.0,6
421,c-4,1.FC Nuremberg,n-40,,25.75m,Max-Morlock-Stadion,33,25.2,2,2630000.0,7
422,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
423,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
424,c-23826,RB Leipzig,n-40,,487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
425,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
426,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
427,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
428,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
429,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
430,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
431,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
432,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
433,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
434,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
435,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
436,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
437,c-38,Fortuna Düsseldorf,n-40,,27.75m,MERKUR SPIEL-ARENA,29,25.9,2,600000.0,12
438,c-89,1.FC Union Berlin,n-40,,126.10m,Stadion An der Alten Försterei,27,27.6,9,6020000.0,13
439,c-127,SC Paderborn 07,n-40,,19.23m,Home Deluxe Arena,26,25.7,1,-450000.0,5
440,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
441,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
442,c-23826,RB Leipzig,n-40,,487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
443,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
444,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
445,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
446,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
447,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
448,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
449,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
450,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
451,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
452,c-33,FC Schalke 04,n-40,,60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
453,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
454,c-86,SV Werder Bremen,n-40,,80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
455,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
456,c-89,1.FC Union Berlin,n-40,,126.10m,Stadion An der Alten Försterei,27,27.6,9,6020000.0,13
457,c-10,Arminia Bielefeld,n-40,,21.45m,SchücoArena,27,25.3,4,5900000.0,15
458,c-27,Bayern Munich,n-40,,979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
459,c-16,Borussia Dortmund,n-40,,547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
460,c-23826,RB Leipzig,n-40,,487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
461,c-15,Bayer 04 Leverkusen,n-40,,421.85m,BayArena,27,24.9,13,-5600000.0,19
462,c-82,VfL Wolfsburg,n-40,,200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
463,c-18,Borussia Mönchengladbach,n-40,,223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
464,c-24,Eintracht Frankfurt,n-40,,294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
465,c-533,TSG 1899 Hoffenheim,n-40,,154.65m,PreZero Arena,31,25.9,9,40400000.0,17
466,c-60,SC Freiburg,n-40,,161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
467,c-79,VfB Stuttgart,n-40,,115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
468,c-44,Hertha BSC,n-40,,92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
469,c-39,1.FSV Mainz 05,n-40,,113.70m,Mewa Arena,27,25.2,9,450000.0,13
470,c-89,1.FC Union Berlin,n-40,,126.10m,Stadion An der Alten Försterei,27,27.6,9,6020000.0,13
471,c-3,1.FC Köln,n-40,,101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
472,c-167,FC Augsburg,n-40,,117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
473,c-10,Arminia Bielefeld,n-40,,21.45m,SchücoArena,27,25.3,4,5900000.0,15
474,c-80,VfL Bochum,n-40,,47.75m,Vonovia Ruhrstadion,28,28.1,7,14270000.0,17
475,c-65,SpVgg Greuther Fürth,n-40,,20.80m,Sportpark Ronhof | Thomas Sommer,28,24.0,2,3970000.0,11
476,c-27,Bayern Munich,n-40,"Feb 27, 1900",979.70m,Allianz Arena,27,26.5,21,-41400000.0,16
477,c-16,Borussia Dortmund,n-40,"Dec 19, 1909",547.70m,SIGNAL IDUNA PARK,33,24.6,16,-25100000.0,16
478,c-23826,RB Leipzig,n-40,"May 19, 2009",487.30m,Red Bull Arena,27,25.6,18,16320000.0,17
479,c-15,Bayer 04 Leverkusen,n-40,"Jul 1, 1904",421.85m,BayArena,27,24.9,13,-5600000.0,19
480,c-24,Eintracht Frankfurt,n-40,"Mar 8, 1899",294.45m,Deutsche Bank Park,31,25.1,11,-9400000.0,18
481,c-18,Borussia Mönchengladbach,n-40,"Aug 1, 1900",223.00m,Stadion im Borussia-Park,27,26.0,10,-2000000.0,14
482,c-82,VfL Wolfsburg,n-40,"Sep 12, 1945",200.70m,Volkswagen Arena,25,24.6,10,-12050000.0,15
483,c-60,SC Freiburg,n-40,"May 30, 1904",161.90m,Europa-Park Stadion,26,26.3,10,5430000.0,10
484,c-533,TSG 1899 Hoffenheim,n-40,"Jul 1, 1899",154.65m,PreZero Arena,31,25.9,9,40400000.0,17
485,c-89,1.FC Union Berlin,n-40,"Jan 20, 1966",126.10m,Stadion An der Alten Försterei,27,27.6,9,6020000.0,13
486,c-167,FC Augsburg,n-40,"Aug 8, 1907",117.15m,WWK ARENA,32,25.3,6,-4650000.0,19
487,c-79,VfB Stuttgart,n-40,"Sep 9, 1893",115.95m,Mercedes-Benz Arena,30,23.6,8,37810000.0,16
488,c-39,1.FSV Mainz 05,n-40,"Mar 16, 1905",113.70m,Mewa Arena,27,25.2,9,450000.0,13
489,c-3,1.FC Köln,n-40,"Feb 13, 1948",101.93m,RheinEnergieSTADION,34,24.7,7,5520000.0,11
490,c-44,Hertha BSC,n-40,"Jul 25, 1892",92.35m,Olympiastadion Berlin,29,26.1,8,16200000.0,16
491,c-86,SV Werder Bremen,n-40,"Feb 4, 1899",80.55m,Wohninvest-Weserstadion,26,25.3,6,-2150000.0,9
492,c-33,FC Schalke 04,n-40,"May 4, 1904",60.40m,Veltins-Arena,32,27.3,6,11120000.0,18
493,c-80,VfL Bochum,n-40,"Jul 26, 1848",47.75m,Vonovia Ruhrstadion,28,28.1,7,14270000.0,17
494,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
495,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
496,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
497,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
498,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
499,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
500,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
501,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
502,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
503,c-458,Palermo FC,n-75,,30.90m,"Comunale Renzo Barbera ""La Favorita""",28,25.6,4,-7940000.0,7
504,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
505,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
506,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
507,c-1429,Cesena FC,n-75,,6.05m,Orogel Stadium - Dino Manuzzi,28,26.0,0,335000.0,4
508,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
509,c-1627,Catania SSD,n-75,,2.52m,Cibali - Angelo Massimino,28,25.9,0,0.0,3
510,c-332,SSC Bari,n-75,,31.55m,San Nicola,28,27.8,1,-480000.0,7
511,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
512,c-19,Brescia Calcio,n-75,,24.03m,Mario Rigamonti,28,25.1,1,3650000.0,12
513,c-1005,US Lecce,n-75,,94.13m,Ettore Giardiniero,31,24.5,7,-3730000.0,19
514,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
515,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
516,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
517,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
518,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
519,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
520,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
521,c-458,Palermo FC,n-75,,30.90m,"Comunale Renzo Barbera ""La Favorita""",28,25.6,4,-7940000.0,7
522,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
523,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
524,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
525,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
526,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
527,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
528,c-1627,Catania SSD,n-75,,2.52m,Cibali - Angelo Massimino,28,25.9,0,0.0,3
529,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
530,c-1387,ACN Siena,n-75,,4.76m,Artemio Franchi,29,25.0,0,0.0,1
531,c-1429,Cesena FC,n-75,,6.05m,Orogel Stadium - Dino Manuzzi,28,26.0,0,335000.0,4
532,c-1005,US Lecce,n-75,,94.13m,Ettore Giardiniero,31,24.5,7,-3730000.0,19
533,c-6692,Novara FC,n-75,,5.90m,Silvio Piola,27,27.4,0,-120000.0,10
534,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
535,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
536,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
537,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
538,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
539,c-12,AS Roma,n-75,,317.15m,Olimpico di Roma,28,26.2,17,58490000.0,19
540,c-398,SS Lazio,n-75,,274.15m,Olimpico di Roma,26,27.2,9,2450000.0,16
541,c-410,Udinese Calcio,n-75,,143.05m,Dacia Arena,27,25.5,9,9300000.0,22
542,c-252,Genoa CFC,n-75,,52.55m,Luigi Ferraris,31,26.4,5,10720000.0,20
543,c-1038,UC Sampdoria,n-75,,71.45m,Luigi Ferraris,29,26.6,6,29600000.0,17
544,c-130,Parma Calcio 1913,n-75,,45.95m,Ennio Tardini,30,24.9,6,-4370000.0,23
545,c-458,Palermo FC,n-75,,30.90m,"Comunale Renzo Barbera ""La Favorita""",28,25.6,4,-7940000.0,7
546,c-1025,Bologna FC 1909,n-75,,136.10m,Stadio Renato Dall’Ara,31,25.7,10,9280000.0,21
547,c-1627,Catania SSD,n-75,,2.52m,Cibali - Angelo Massimino,28,25.9,0,0.0,3
548,c-1390,Cagliari Calcio,n-75,,32.80m,Unipol Domus,28,25.9,4,29280000.0,12
549,c-800,Atalanta BC,n-75,,329.50m,Gewiss Stadium,25,26.6,13,6350000.0,17
550,c-416,Torino FC,n-75,,169.53m,Stadio Olimpico Grande Torino,28,24.6,17,22120000.0,23
551,c-862,Chievo Verona,n-75,,,Marcantonio Bentegodi,0,,0,0.0,
552,c-2921,Delfino Pescara 1936,n-75,,9.38m,Adriatico,28,24.6,1,4600000.0,6
553,c-1387,ACN Siena,n-75,,4.76m,Artemio Franchi,29,25.0,0,0.0,1
554,c-506,Juventus FC,n-75,,420.70m,Allianz Stadium,28,27.0,17,5030000.0,17
555,c-46,Inter Milan,n-75,,534.45m,Giuseppe Meazza,27,28.5,17,-34550000.0,16
556,c-6195,SSC Napoli,n-75,,629.00m,Stadio Diego Armando Maradona,27,26.2,20,4400000.0,19
557,c-5,AC Milan,n-75,,547.25m,Giuseppe Meazza,30,27.0,19,-37420000.0,24
558,c-430,ACF Fiorentina,n-75,,236.30m,Artemio Franchi,26,26.5,9,11100000.0,14
